Batch,,Original Name,Random Name ,quality,n ,nMLH1.foci,REDO crop,XY paired,achiasmate,asynased,notes
Batch4,,29nov16_13nov16_MSM_f1_sp1_29_rev.tif,27139-29851-9227.tif,1,20,31,,,0,1,
Batch4,,29nov16_13nov16_MSM_f1_sp1_3_rev.tif,14608-8224-14628.tif,1,20,32,,,0,0,
Batch4,,29nov16_13nov16_MSM_f1_sp1_30_rev.tif,3263-14538-9778.tif,2,20,27,,,0,2,staggered centromeres
Batch4,,29nov16_13nov16_MSM_f1_sp1_4_rev.tif,15343-24765-26295.tif,3,20,27,,,2,1,one seperated 
Batch4,,29nov16_13nov16_MSM_f1_sp1_5_rev.tif,17353-15107-22452.tif,1,20,34,,,0,0,could be duplicate
Batch4,,29nov16_13nov16_MSM_f1_sp1_6_rev.tif,12655-12294-32599.tif,1,20,32,,,0,0,
Batch4,,29nov16_13nov16_MSM_f1_sp1_7_rev.tif,9430-23546-23004.tif,1,20,33,,,0,1,
Batch4,,29nov16_13nov16_MSM_f1_sp1_8_rev.tif,26557-4916-3695.tif,3,20,22,,,0,0,
Batch4,,29nov16_13nov16_MSM_f1_sp1_9_rev.tif,27915-17597-30150.tif,1,20,26,,,1,0,staggered centromere
Batch4,,8feb17_17mar16_G_f5_sp1_1_rev.tif,21345-3627-16271.tif,2,23,22,,,3,0,double centromere. Interesting
Batch4,,8feb17_17mar16_G_f5_sp1_10_rev.tif,16952-26223-9368.tif,2,20,25,,,2,1,
Batch4,,8feb17_17mar16_G_f5_sp1_2_rev.tif,8327-3811-32247.tif,3,20,25,,,0,0,
Batch4,,8feb17_17mar16_G_f5_sp1_3_rev.tif,30836-3908-24497.tif,2,20,27,,,1,0,centromere at two ends
Batch4,,8feb17_17mar16_G_f5_sp1_4_rev.tif,30914-29623-16587.tif,1,20,28,,,1,0,
Batch4,,8feb17_17mar16_G_f5_sp1_5_rev.tif,11875-31504-22750.tif,3,20,25,,,1,0,1 broken SC
Batch4,,8feb17_17mar16_G_f5_sp1_6_rev.tif,10082-10685-10215.tif,1,20,27,,,0,1,
Batch4,,8feb17_17mar16_G_f5_sp1_7_rev.tif,28905-4567-10209.tif,1,20,28,,,0,0,
Batch4,X,8feb17_17mar16_G_f5_sp1_8_rev.tif,30001-12583-23305.tif,5,,17,,,,,bad signal
Batch4,,8feb17_17mar16_G_f5_sp1_9_rev.tif,10180-30561-26702.tif,2,20,25,,,1,0,
Batch5,,30jun17_4jan17_LEW_f3_sp1_4_rev.tif,28157-25744-2034.tif,2,20,23,no,,0,0,
Batch5,,4apr16_17mar16_G_f4_sp1_3_rev.tif,20868-12131-31749.tif,1,20,24,no,,0,0,
Batch5,,24may17_17mar16_G_f5_sp1_13_rev.tif,5373-21634-27467.tif,2,20,24,no,,0,0,
Batch5,,5aug17_14jul17_MSM_f1_sp1_27_rev.tif,8211-19352-30858.tif,2,20,25,no,,0,2,
Batch5,,5aug17_14jul17_MSM_f1_sp1_23_rev.tif,14155-32238-4307.tif,5,20,25,no,,0,0,good signal but broken SC
Batch5,,2jul17_17mar16_G_f4_sp1_3_rev.tif,11138-6977-17680.tif,1,20,26,no,,0,0,
Batch5,,5aug17_14jul17_MSM_f1_sp1_26_rev.tif,14903-11744-3976.tif,2,20,26,no,,0,0,
Batch5,,24may17_17mar16_G_f5_sp1_1_rev.tif,16490-31017-25254.tif,4,20,26,no,,0,0,"good signal, clumped chrms"
Batch5,,5aug17_14jul17_MSM_f1_sp1_6_rev.tif,31171-2280-20267.tif,4,20,26,no,,0,2,
Batch5,,24may17_17mar16_G_f5_sp1_5_rev.tif,3238-21969-15455.tif,1,20,27,no,,0,0,
Batch5,,4apr16_17mar16_G_f4_sp1_13_rev.tif,13380-4314-5433.tif,2,20,27,no,na,0,0,
Batch5,,4apr16_17mar16_G_f4_sp1_17_rev.tif,31299-25672-7836.tif,1,20,28,no,,0,0,
Batch5,,4apr16_17mar16_G_f4_sp1_15_rev.tif,12223-29370-266.tif,1,20,29,no,,0,0,
Batch5,,5aug17_14jul17_MSM_f1_sp1_24_rev.tif,12778-22209-20376.tif,1,20,29,no,,0,0,
Batch5,,2jul17_17mar16_G_f4_sp1_5_rev.tif,22340-32401-23609.tif,1,20,29,no,,0,0,
Batch5,,2jul17_17mar16_G_f4_sp1_13_rev.tif,32605-32221-13013.tif,1,20,29,no,,0,0,
Batch5,,4apr16_17mar16_G_f4_sp1_30_rev.tif,4220-27418-31654.tif,1,20,29,no,,0,0,
Batch5,,24may17_17mar16_G_f5_sp1_14_rev.tif,16473-26787-24150.tif,2,20,29,no,,0,0,
Batch5,,2jul17_17mar16_G_f4_sp1_7_rev.tif,23394-29828-17760.tif,2,20,29,no,,0,1,
Batch5,,4apr16_17mar16_G_f4_sp1_4_rev.tif,12748-4640-11804.tif,3,20,29,no,,0,0,
Batch5,,14jul17_4jan17_LEW_f6_sp1_3_rev.tif,7328-453-9524.tif,3,20,29,no,,0,0,
Batch5,,5aug17_14jul17_MSM_f1_sp1_21_rev.tif,30389-7619-5644.tif,4,20,29,no,,0,0,
Batch5,,24may17_17mar16_G_f5_sp1_6_rev.tif,9335-13084-9172.tif,1,20,30,no,,0,0,potential dup
Batch5,,5sep17_21aug17_SPI_f2_sp1_30_rev.tif,2635-6301-1138.tif,2,20,30,no,,0,0,
Batch5,,30jun17_4jan17_LEW_f3_sp1_5_rev.tif,10734-31553-3684.tif,3,20,30,no,,0,0,
Batch5,,5aug17_14jul17_MSM_f1_sp1_25_rev.tif,28656-27519-11132.tif,4,20,30,no,,0,1,broken SC pieces
Batch5,,5aug17_14jul17_MSM_f1_sp1_20_rev.tif,31734-18478-23659.tif,4,20,30,no,,0,0,some broken SC
Batch5,,8feb17_4jan17_LEW_f1_sp1_5_rev.tif,31560-31027-12026.tif,1,20,31,no,,0,0,
Batch5,,5aug17_14jul17_MSM_f1_sp1_15_rev.tif,5966-9699-18628.tif,1,20,31,no,,0,2,
Batch5,,5aug17_14jul17_MSM_f1_sp1_11_rev.tif,25915-19071-12926.tif,5,20,31,no,,0,1,"broken sc, good signal"
Batch5,,2jul17_17mar16_G_f4_sp1_11_rev.tif,5756-19926-24587.tif,1,20,32,no,,0,1,
Batch5,,4apr16_17mar16_G_f4_sp1_28_rev.tif,16966-7446-27967.tif,1,20,33,no,,0,0,
Batch5,,5sep17_21aug17_SPI_f2_sp1_19_rev.tif,4601-26897-4941.tif,2,20,33,no,,0,0,
Batch5,,30jun17_4jan17_LEW_f3_sp1_10_rev.tif,8204-31150-11666.tif,2,20,33,no,,0,0,
Batch5,,8feb17_4jan17_LEW_f1_sp1_4_rev.tif,6985-4586-26585.tif,1,20,34,no,,0,0,
Batch5,,24may17_17mar16_G_f5_sp1_10_rev.tif,8897-4418-29748.tif,4,20,34,no,,0,0,
Batch5,,24may17_17mar16_G_f5_sp1_2_rev.tif,7160-15315-12600.tif,1,20,36,no,,0,2,
Batch5,,4apr16_17mar16_G_f4_sp1_9_rev.tif,25061-19231-27637.tif,2,20,36,no,,0,0,
Batch5,,5sep17_21aug17_SPI_f2_sp1_5.2_rev.tif,6437-12389-27118.tif,2,20,37,no,,0,0,
Batch5,,4apr16_17mar16_G_f4_sp1_7_rev.tif,1483-32531-3671.tif,1,20,40,no,,0,1,
Batch5,,5aug17_14jul17_SPRET_f3_sp1_9_rev.tif,2024-17836-19141.tif,2,20,40,no,,0,0,
Batch5,,8feb17_4jan17_LEW_f1_sp1_3_rev.tif,1611-23384-12710.tif,1,20,46,no,,0,0,
Batch5,,5aug17_14jul17_SPRET_f3_sp1_11_rev.tif,16117-26781-24350.tif,4,20,25,yes,,0,0,
Batch5,,5sep17_21aug17_SPI_f2_sp1_4_rev.tif,16942-10787-20954.tif,5,20,31,yes,,0,0,broken SC
Batch5,,4apr16_17mar16_G_f4_sp1_11_rev.tif,19573-32756-23425.tif,2,20,25,no,,0,0,
Batch5,,24may17_17mar16_G_f5_sp1_18_rev.tif,23974-27794-13255.tif,1,20,30,no,,0,0,
Batch5,X,5sep17_21aug17_SPI_f2_sp1_25_rev.tif,29638-10367-18995.tif,3,21,34,no,,0,0,
Batch5,,24may17_17mar16_G_f5_sp1_11_rev.tif,21544-7518-15415.tif,1,20,20,no,,1,0,
Batch5,,24may17_17mar16_G_f5_sp1_8_rev.tif,26468-22645-6962.tif,1,20,21,no,,1,0,
Batch5,,5aug17_14jul17_MSM_f1_sp1_17_rev.tif,24487-25825-9488.tif,1,20,22,no,,1,0,
Batch5,,4aug17_14jul17_SPRET_f2_sp1_3_rev.tif,6211-1886-20359.tif,3,20,23,no,,1,0,
Batch5,,4apr16_17mar16_G_f4_sp1_32_rev.tif,17599-9580-2796.tif,2,20,24,no,,1,0,
Batch5,,5sep17_21aug17_SPI_f2_sp1_3_rev.tif,9803-10388-845.tif,5,20,24,no,,1,0,
Batch5,,5aug17_14jul17_MSM_f1_sp1_10_rev.tif,27854-25226-2808.tif,2,20,26,no,,1,0,some broken SC
Batch5,,2jul17_17mar16_G_f4_sp1_10_rev.tif,14243-30677-25891.tif,4,20,26,no,,1,0,
Batch5,,5sep17_21aug17_SPI_f2_sp1_18_rev.tif,30451-15468-17561.tif,4,20,26,no,,1,0,
Batch5,,24may17_17mar16_G_f5_sp1_12_rev.tif,3884-27393-28632.tif,1,20,27,no,,1,0,
Batch5,,5sep17_21aug17_SPI_f2_sp1_2_rev.tif,10410-9127-18644.tif,5,20,27,no,,1,0,broken SC
Batch5,,5aug17_14jul17_MSM_f1_sp1_16_rev.tif,9013-32217-22136.tif,5,20,27,no,,1,0,some broken SC
Batch5,,2jul17_17mar16_G_f4_sp1_8_rev.tif,2228-15600-1470.tif,2,20,28,no,,1,0,
Batch5,,5sep17_21aug17_SPI_f2_sp1_13_rev.tif,13712-28365-18444.tif,4,20,28,no,,1,0,extra res noise
Batch5,,24may17_17mar16_G_f5_sp1_4_rev.tif,15022-15915-11682.tif,1,20,29,no,,1,0,
Batch5,,4apr16_17mar16_G_f4_sp1_29_rev.tif,16486-3007-27702.tif,2,20,30,no,,1,0,
Batch5,,30jun17_4jan17_LEW_f3_sp1_2_rev.tif,17933-7819-543.tif,2,20,30,no,,1,0,
Batch5,,24may17_17mar16_G_f5_sp1_9_rev.tif,30113-4373-18020.tif,2,20,30,no,,1,0,
Batch5,,5sep17_21aug17_SPI_f2_sp1_37_rev.tif,18835-12285-15209.tif,2,20,30,no,,1,0,
Batch5,,5sep17_21aug17_SPI_f2_sp1_7_rev.tif,31954-1703-26286.tif,3,20,30,no,,1,0,
Batch5,,5aug17_14jul17_MSM_f1_sp1_19_rev.tif,10576-25687-23488.tif,5,20,30,no,,1,0,broken SC
Batch5,,24may17_17mar16_G_f5_sp1_17_rev.tif,21286-10752-4256.tif,3,20,32,no,,1,0,
Batch5,,4apr16_17mar16_G_f4_sp1_14_rev.tif,7463-23535-6861.tif,1,20,33,no,,1,0,
Batch5,,30jun17_4jan17_LEW_f3_sp1_12_rev.tif,12078-9124-12546.tif,2,20,33,no,,1,0,
Batch5,,5sep17_21aug17_SPI_f2_sp1_22_rev.tif,32499-30350-16219.tif,3,20,34,no,,1,0,
Batch5,,5sep17_21aug17_SPI_f2_sp1_8_rev.tif,11385-20003-25075.tif,5,20,34,no,,1,0,some broken SC
Batch5,,30jun17_4jan17_LEW_f3_sp1_7_rev.tif,27492-27493-14412.tif,5,20,27,yes,,1,0,some broken SC
Batch5,,5aug17_14jul17_SPRET_f3_sp1_7_rev.tif,3641-18790-18486.tif,3,20,28,yes,,1,1,
Batch5,,4aug17_14jul17_SPRET_f2_sp1_5_rev.tif,1164-4910-7080.tif,4,21,30,no,,1,0,
Batch5,,2jul17_17mar16_G_f4_sp1_2_rev.tif,26550-24104-19013.tif,1,21,33,no,,1,2,
Batch5,,30jun17_4jan17_LEW_f3_sp1_11_rev.tif,21885-16681-2377.tif,5,20,18,no,,2,1,
Batch5,,2jul17_17mar16_G_f4_sp1_4_rev.tif,555-27189-10039.tif,5,20,19,no,,2,0,
Batch5,,4apr16_17mar16_G_f4_sp1_5_rev.tif,7535-22293-24310.tif,5,20,19,no,,2,0,
Batch5,,30jun17_4jan17_LEW_f3_sp1_6_rev.tif,30933-25187-11719.tif,4,20,20,no,,2,0,broken sc
Batch5,,5sep17_21aug17_SPI_f2_sp1_39_rev.tif,32087-27242-11339.tif,3,20,21,no,,2,0,
Batch5,,30jun17_4jan17_LEW_f3_sp1_3_rev.tif,30507-17372-30906.tif,4,20,21,no,,2,0,
Batch5,,14jul17_4jan17_LEW_f6_sp1_2_rev.tif,13997-32679-420.tif,1,20,23,no,,2,0,
Batch5,,5aug17_14jul17_SPRET_f3_sp1_8_rev.tif,24237-14018-8069.tif,2,20,23,no,,2,0,
Batch5,,4apr16_17mar16_G_f4_sp1_27_rev.tif,32141-29723-8400.tif,3,20,23,no,,2,0,
Batch5,,5sep17_21aug17_SPI_f2_sp1_16_rev.tif,6608-15312-14999.tif,4,20,23,no,,2,0,
Batch5,,24may17_17mar16_G_f5_sp1_16_rev.tif,6646-10859-13565.tif,1,20,24,no,,2,0,
Batch5,,30jun17_4jan17_LEW_f3_sp1_8_rev.tif,17541-31226-29291.tif,2,20,24,no,,2,0,
Batch5,,5sep17_21aug17_SPI_f2_sp1_21_rev.tif,13537-5166-30572.tif,5,20,24,no,,2,0,"slight broken SC, possible duplicate"
Batch5,,5aug17_14jul17_SPRET_f3_sp1_1_rev.tif,10937-10500-21936.tif,5,20,24,no,,2,2,
Batch5,,24may17_17mar16_G_f5_sp1_15_rev.tif,17078-20894-2945.tif,2,20,25,no,,2,0,
Batch5,,24may17_17mar16_G_f5_sp1_3_rev.tif,26840-30334-31789.tif,2,20,25,no,,2,0,
Batch5,,5sep17_21aug17_SPI_f2_sp1_33_rev.tif,13472-376-26628.tif,3,20,25,no,,2,0,
Batch5,,30jun17_4jan17_LEW_f3_sp1_1_rev.tif,12568-16113-5897.tif,3,20,25,no,,2,0,
Batch5,,5sep17_21aug17_SPI_f2_sp1_24_rev.tif,19037-21714-32102.tif,5,20,25,no,,2,0,some broken SC
Batch5,,5sep17_21aug17_SPI_f2_sp1_12_rev.tif,31326-18836-31127.tif,4,20,27,no,,2,0,possible duplicate?
Batch5,,4apr16_17mar16_G_f4_sp1_1_rev.tif,8755-8116-4998.tif,4,20,30,no,,2,0,
Batch5,,5sep17_21aug17_SPI_f2_sp1_15_rev.tif,2073-5250-14795.tif,3,20,31,no,,2,0,
Batch5,,14jul17_4jan17_LEW_f6_sp1_1_rev.tif,16707-18423-32498.tif,4,20,31,no,,2,0,slight broken SC
Batch5,,5sep17_21aug17_SPI_f2_sp1_11_rev.tif,22208-7593-4690.tif,3,20,32,no,,2,0,
Batch5,,5aug17_14jul17_MSM_f1_sp1_9_rev.tif,16019-4411-10826.tif,5,20,24,yes,,2,4,some broken SC and seperated chrms
Batch5,,2jul17_17mar16_G_f4_sp1_12_rev.tif,29007-21450-24499.tif,3,20,19,no,,3,2,
Batch5,,2jul17_17mar16_G_f4_sp1_9_rev.tif,6722-29088-18359.tif,4,20,19,no,,3,0,
Batch5,,5sep17_21aug17_SPI_f2_sp1_26_rev.tif,20269-17649-19641.tif,4,20,22,no,,3,0,
Batch5,,4apr16_17mar16_G_f4_sp1_18_rev.tif,23084-11460-5709.tif,2,20,23,no,,3,1,
Batch5,,5sep17_21aug17_SPI_f2_sp1_31_rev.tif,4036-2001-32334.tif,2,20,23,no,,3,0,possible duplicate
Batch5,,5aug17_14jul17_SPRET_f3_sp1_14_rev.tif,25057-9394-16668.tif,4,20,23,no,,3,0,
Batch5,,30jun17_4jan17_LEW_f3_sp1_9_rev.tif,2328-9665-19369.tif,4,20,24,no,,3,0,
Batch5,,5sep17_21aug17_SPI_f2_sp1_20_rev.tif,14755-15935-20381.tif,4,20,24,no,,3,0,slight broken SC
Batch5,,5sep17_21aug17_SPI_f2_sp1_17_rev.tif,20255-24927-29642.tif,3,20,25,no,,3,0,
Batch5,,4apr16_17mar16_G_f4_sp1_12_rev.tif,24492-25570-26001.tif,3,20,20,no,,3,1,
Batch5,,5sep17_21aug17_SPI_f2_sp1_28_rev.tif,9089-17768-18273.tif,4,20,21,no,,4,0,
Batch5,,5sep17_21aug17_SPI_f2_sp1_40_rev.tif,30491-21942-31236.tif,5,20,23,no,,4,1,
Batch5,,5sep17_21aug17_SPI_f2_sp1_29_rev.tif,4956-24291-15954.tif,5,20,23,no,,5,0,
Batch5,X,5sep17_21aug17_SPI_f2_sp1_23_rev.tif,1930-29416-8701.tif,5,20,21,no,,,,signal not strong
Batch5,,5aug17_14jul17_MSM_f1_sp1_2_rev.tif,20065-13639-3079.tif,2,20,26,no,,1,0,
Batch5,X,5aug17_14jul17_MSM_f1_sp1_7_rev.tif,5564-22703-25557.tif,5,20,,no,,,,many broken SC
Batch5,X,2jul17_17mar16_G_f4_sp1_6_rev.tif,6854-8707-10060.tif,5,20,17,,,,,green signal inconsistant
Batch5,X,4aug17_14jul17_SPRET_f2_sp1_2_rev.tif,7001-8488-14008.tif,5,20,22?,,,,,"potential duplicate, signal not good"
Batch5,x,5sep17_21aug17_SPI_f2_sp1_6_rev.tif,11109-6397-1457.tif,5,20,,,,,,noisy and broken SC.
Batch5,X,5sep17_21aug17_SPI_f2_sp1_32_rev.tif,14550-16754-2163.tif,5,20,,,,,,
Batch5,X,4apr16_17mar16_G_f4_sp1_25_rev.tif,17215-25084-19898.tif,,20,,,,,,
Batch5,X,5sep17_21aug17_SPI_f2_sp1_1_rev.tif,32384-21988-16557.tif,5,21?,,,,,,
Batch5,X,5aug17_14jul17_MSM_f1_sp1_18_rev.tif,7777-18565-31934.tif,5,,,,,,,broken SC
Batch5,X,5sep17_21aug17_SPI_f2_sp1_27_rev.tif,21655-4112-4700.tif,,,,,,,,broken SC
Batch5,X,5aug17_14jul17_MSM_f1_sp1_3_rev.tif,22363-28882-13193.tif,,,,,,,,
Batch6,X,16aug17_31jul17_HMI_m1_sp1_23_rev.tif,21600-28634-13326.tif,,18,24,,,,,
Batch6,X,16aug17_31jul17_HMI_m1_sp1_27_rev.tif,1516-25731-12505.tif,,18,,,,,,bad signal
Batch6,,16aug17_5jul17_MSM_m1_sp1_1_rev.tif,267-30320-26529.tif,1,19,34,no,,0,0,
Batch6,X,8feb17_20dec16_LEW_m1_sp1_11_rev.tif,6654-19822-18467.tif,5,19,27,,,,,green signal not very good
Batch6,X,24may17_8may17_SPRET_m1_sp1_36_rev.tif,27319-25708-13357.tif,5,19,,,,,,"tangled bivalents, hard to distinguish"
Batch6,X,8feb17_20dec16_LEW_m1_sp1_20.1_rev.tif,17721-25439-12924.tif,5,20,13,,,,,X bad green signa;
Batch6,X,16aug17_31jul17_HMI_m1_sp1_1_rev.tif,14545-11353-14402.tif,5,20,14,,,,,signal not good
Batch6,X,16aug17_31jul17_HMI_m1_sp1_26_rev.tif,5327-6064-30463.tif,,20,14,,,,,geren signal not bright enough
Batch6,,16aug17_31jul17_HMI_m1_sp1_4_rev.tif,13534-12399-20494.tif,5,20,15,no,,3,0,
Batch6,X,8feb17_20dec16_LEW_m1_sp1_3.1_rev.tif,15156-28028-1344.tif,5,20,16,,,,,X signal pretty bad
Batch6,,2jul17_20dec16_LEW_m2_sp1_8_rev.tif,8128-21338-23210.tif,5,20,16,yes,,3,0,
Batch6,X,2jul17_20dec16_LEW_m2_sp1_20_rev.tif,31739-21651-29085.tif,5,20,17,,,,,
Batch6,X,9may17_4jan17_LEW_m1_sp1_17_rev.tif,30445-2406-31284.tif,,20,17,,,,,
Batch6,,2jul17_20dec16_LEW_m2_sp1_14_rev.tif,31274-7533-9759.tif,4,20,17,no,,5,0,
Batch6,X,24may17_8may17_SPRET_m1_sp1_24.2_rev.tif,5910-4921-16637.tif,5,20,18,,,4,0,green signal not uniform
Batch6,X,9may17_4jan17_LEW_m1_sp1_6_rev.tif,27443-12570-10190.tif,,20,18,,,,,
Batch6,,3aug17_8may17_LEW_m2_sp1_35.1_rev.tif,1697-8604-26534.tif,5,20,18,no,,1,0,
Batch6,,24may17_8may17_SPRET_m1_sp1_7_rev.tif,27106-13682-20694.tif,2,20,19,no,,3,0,
Batch6,,8feb17_20dec16_LEW_m1_sp1_16_rev.tif,24291-26027-20025.tif,3,20,19,no,,1,0,possible diplicate?
Batch6,,3aug17_30may17_MSM_m1_sp1_4_rev.tif,1148-2903-17791.tif,5,20,19,no,,5,0,pretty bad
Batch6,,8feb17_20dec16_LEW_m1_sp1_25_rev.tif,7280-27285-30156.tif,5,20,19,no,,1,0,
Batch6,,16aug17_31jul17_HMI_m1_sp1_22.2_rev.tif,27220-15204-28761.tif,5,20,20,no,,0,0,
Batch6,X,16aug17_31jul17_HMI_m1_sp1_13_rev.tif,19291-29944-16534.tif,5,20,21,no,,,,pretty bad signal
Batch6,,3aug17_8may17_LEW_m2_sp1_32_rev.tif,29370-2535-7591.tif,1,20,21,no,,1,0,
Batch6,,2jul17_20dec16_LEW_m3_sp1_2_rev.tif,15813-20540-6700.tif,2,20,21,no,,0,0,
Batch6,,3aug17_8may17_LEW_m2_sp1_9_rev.tif,18935-10387-14331.tif,2,20,21,no,,1,0,
Batch6,,2jul17_20dec16_LEW_m3_sp1_9_rev.tif,30827-21580-21151.tif,2,20,21,no,,0,0,
Batch6,,8feb17_20dec16_LEW_m1_sp1_30.1_rev.tif,11860-734-11573.tif,3,20,21,no,,1,0,
Batch6,,24may17_8may17_SPRET_m1_sp1_13_rev.tif,25468-6050-271.tif,3,20,21,no,,1,0,
Batch6,,3aug17_8may17_LEW_m2_sp1_15_rev.tif,6267-29304-20550.tif,4,20,21,no,,0,0,
Batch6,,8feb17_20dec16_LEW_m1_sp1_3.2_rev.tif,11408-15227-19992.tif,5,20,21,yes,,2,0,
Batch6,,9may17_4jan17_LEW_m1_sp1_11_rev.tif,30372-23031-12986.tif,1,20,22,no,,0,0,
Batch6,,24may17_8may17_SPRET_m1_sp1_34_rev.tif,5463-1445-13739.tif,1,20,22,no,,0,0,
Batch6,,3aug17_8may17_LEW_m2_sp1_23.2_rev.tif,10623-4494-14573.tif,3,20,22,no,,1,0,
Batch6,,8feb17_20dec16_LEW_m1_sp1_31_rev.tif,24383-31521-487.tif,3,20,22,no,,3,0,
Batch6,,8feb17_20dec16_LEW_m1_sp1_24.1_rev.tif,7681-9940-3283.tif,3,20,22,no,,2,0,
Batch6,,3aug17_8may17_LEW_m2_sp1_22_rev.tif,16309-25776-4314.tif,4,20,22,no,,2,0,
Batch6,,3aug17_8may17_LEW_m2_sp1_16_rev.tif,27705-20025-17627.tif,4,20,22,no,,0,0,
Batch6,,8feb17_20dec16_LEW_m1_sp1_13_rev.tif,29865-17941-1548.tif,4,20,22,no,,1,0,
Batch6,,3aug17_8may17_LEW_m2_sp1_26_rev.tif,32607-23606-475.tif,4,20,22,no,,2,0,
Batch6,,24may17_8may17_SPRET_m1_sp1_14_rev.tif,8354-9738-16990.tif,5,20,22,no,,3,0,
Batch6,,3aug17_8may17_LEW_m2_sp1_1_rev.tif,21925-6014-24163.tif,3,20,22,yes,,1,0,
Batch6,,3aug17_8may17_LEW_m2_sp1_24.2_rev.tif,31567-13256-416.tif,4,20,22,yes,,3,0,
Batch6,,8feb17_20dec16_LEW_m1_sp1_15.2_rev.tif,8788-25254-7311.tif,4,20,22,yes,,1,0,
Batch6,,3aug17_30may17_MSM_m1_sp1_29_rev.tif,16734-9452-3939.tif,5,20,22,yes,,1,0,
Batch6,,8feb17_20dec16_LEW_m1_sp1_4_rev.tif,26390-10472-24032.tif,5,20,22,yes,,0,0,
Batch6,,24may17_8may17_SPRET_m1_sp1_3_rev.tif,10619-12617-2274.tif,1,20,23,no,,0,0,
Batch6,,24may17_8may17_SPRET_m1_sp1_8_rev.tif,223-13530-11410.tif,1,20,23,no,,0,0,
Batch6,,24may17_8may17_SPRET_m1_sp1_28_rev.tif,31255-29815-9690.tif,1,20,23,no,,0,0,
Batch6,,24may17_8may17_SPRET_m1_sp1_39_rev.tif,12323-5440-30359.tif,2,20,23,no,,0,0,
Batch6,,3aug17_8may17_LEW_m2_sp1_12.1_rev.tif,13739-23010-24379.tif,2,20,23,no,,0,0,
Batch6,,8feb17_20dec16_LEW_m1_sp1_8_rev.tif,13965-7415-12826.tif,2,20,23,no,,0,0,
Batch6,,3aug17_8may17_LEW_m2_sp1_13_rev.tif,26980-27578-29685.tif,2,20,23,no,,0,0,
Batch6,,2jul17_20dec16_LEW_m2_sp1_7_rev.tif,4237-9567-13390.tif,2,20,23,no,,0,0,
Batch6,,3aug17_8may17_LEW_m2_sp1_5_rev.tif,4378-4841-11406.tif,2,20,23,no,,1,0,
Batch6,,2jul17_20dec16_LEW_m2_sp1_16_rev.tif,4678-25099-321.tif,2,20,23,no,,0,0,
Batch6,,2jul17_20dec16_LEW_m2_sp1_9.2_rev.tif,4749-9438-5551.tif,2,20,23,no,,0,0,
Batch6,,24may17_8may17_SPRET_m1_sp1_6_rev.tif,5969-28353-9800.tif,2,20,23,no,,1,0,
Batch6,,24may17_8may17_SPRET_m1_sp1_5_rev.tif,12159-16991-357.tif,3,20,23,no,,0,0,"black sploch, broken sc"
Batch6,,3aug17_8may17_LEW_m2_sp1_21_rev.tif,19056-20490-13532.tif,3,20,23,no,,0,0,
Batch6,,3aug17_8may17_LEW_m2_sp1_29_rev.tif,21540-5137-18480.tif,3,20,23,no,,2,0,
Batch6,,3aug17_8may17_LEW_m2_sp1_8_rev.tif,25945-21693-10810.tif,3,20,23,no,,2,0,
Batch6,,24may17_8may17_SPRET_m1_sp1_27_rev.tif,26394-25782-24953.tif,3,20,23,no,,0,0,
Batch6,,9may17_4jan17_LEW_m1_sp1_8_rev.tif,28809-6657-11458.tif,3,20,23,no,,0,0,
Batch6,,2jul17_20dec16_LEW_m2_sp1_4_rev.tif,17514-31760-20397.tif,4,20,23,no,,0,0,
Batch6,,2jul17_20dec16_LEW_m3_sp1_20_rev.tif,25443-13734-10422.tif,4,20,23,no,,0,0,
Batch6,,3aug17_30may17_MSM_m1_sp1_23.3_rev.tif,699-8223-18748.tif,4,20,23,no,,1,0,
Batch6,,8feb17_20dec16_LEW_m1_sp1_17.2_rev.tif,11273-29251-32436.tif,5,20,23,no,,1,0,
Batch6,,16aug17_31jul17_HMI_m1_sp1_6_rev.tif,3187-17439-28178.tif,5,20,23,no,,2,0,
Batch6,,2jul17_20dec16_LEW_m3_sp1_14_rev.tif,30853-15365-4188.tif,1,20,23,yes,,0,0,
Batch6,,24may17_8may17_SPRET_m1_sp1_4.1_rev.tif,955-25141-7661.tif,1,20,23,yes,,0,0,
Batch6,,16aug17_5jul17_MSM_m1_sp1_23_rev.tif,30186-21296-26667.tif,2,20,24,no,,1,0,
Batch6,,16aug17_5jul17_MSM_m1_sp1_17_rev.tif,32714-4400-14977.tif,2,20,24,no,,0,0,possible diplicate?
Batch6,,2jul17_20dec16_LEW_m3_sp1_3_rev.tif,144-26684-27236.tif,3,20,24,no,,0,0,
Batch6,,2jul17_20dec16_LEW_m3_sp1_22_rev.tif,22982-32047-12650.tif,3,20,24,no,,1,0,
Batch6,,24may17_8may17_SPRET_m1_sp1_32_rev.tif,27750-29458-5439.tif,3,20,24,no,,0,0,
Batch6,,3aug17_8may17_LEW_m2_sp1_19_rev.tif,27832-14260-10734.tif,3,20,24,no,,1,0,
Batch6,,8feb17_20dec16_LEW_m1_sp1_20.2_rev.tif,6126-16622-1244.tif,3,20,24,no,,0,0,
Batch6,,16aug17_5jul17_MSM_m1_sp1_18.2_rev.tif,26034-2256-3570.tif,4,20,24,yes,,1,0,
Batch6,,8feb17_20dec16_LEW_m1_sp1_6_rev.tif,14488-15470-23177.tif,5,20,24,yes,,3,0,signal not that good
