row.name,chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr12,chr13,chr14,chr15,chr16,chr17,chr18,chr19,chr20,chr21,chr22
105,76.54125245,65.21397037,48.9072,42.63807782,43.17684468,41.41759624,38.81841663,37.40359793,39.45998846,34.99232516,36.86340212,34.96641884,21.47854407,26.39314305,27.34474663,24.61879803,27.86435497,17.98797257,23.65954428,18.21126974,11.09865811,17.23425732
106,80.79449394,67.41299122,63.90032,48.98925523,45.19960197,52.27877619,48.01315046,40.4227299,46.13455829,42.33323528,36.74421716,44.8107425,29.60759388,32.07840621,28.70029039,25.3880359,32.56475179,20.94813127,27.77726845,17.87405355,12.31786951,15.86242354
107,80.54572443,69.91849526,57.13355,48.51635236,49.86520123,57.69822565,61.59740523,37.41698771,41.22434407,40.97022923,40.07057326,42.92003071,38.05720998,34.91950167,41.13265314,29.20439199,35.56149689,20.44688492,30.39632104,17.64388684,11.54340009,15.96570747
108,92.68213589,79.60637542,67.44459,54.47549484,66.6913453,66.47525639,51.7192631,45.36612751,50.82164471,39.84863624,40.77681828,47.99888743,31.33887196,29.00121655,39.24188844,30.94387329,38.63871301,25.97926902,26.56215866,19.36459069,15.11133597,19.85110828
109,79.90364982,71.37345686,62.08158,48.94252329,63.6516788,54.95506615,52.84765683,46.71106,44.84305263,42.74567242,40.94792174,42.97607729,29.14429673,31.84252371,38.86731846,33.86649825,34.19391291,26.29578132,32.65723657,22.81243395,13.54065858,17.62488446
110,80.94752384,71.94000884,76.87653,48.12701656,60.72304695,43.53627838,47.06244924,42.59640013,44.43037733,41.9179667,46.30579406,50.43527266,28.32257142,28.17303451,36.87059979,27.37311392,32.7469693,21.34545331,31.35400824,20.07292621,13.69161121,17.48010278
111,74.93805058,81.26014622,63.68047,52.95795056,49.58589454,44.62172424,45.33188564,46.82304729,44.45490763,38.91264791,44.03963905,41.09296011,30.4320977,30.80899634,38.52233302,33.21196003,31.1987026,19.56368833,29.59944358,18.18002867,9.858917464,17.66533167
112,53.61733133,48.38996972,42.22125,42.21042502,38.26991175,32.61614105,38.66075588,28.825297,31.07972933,30.16131179,28.68343408,27.31989878,21.19048374,21.73522308,23.75124049,21.79362742,22.85015822,15.48240502,19.88518608,16.15537405,10.34786162,12.46784834
113,85.71211753,81.13532484,71.27592,51.73707205,57.93101209,51.59277462,57.46636537,45.35199678,48.9635606,39.78369843,50.36766218,47.11492344,31.34995955,37.98692684,54.54990606,40.41323003,39.18682096,26.78298427,35.55628387,25.60966596,15.88216686,19.18485267
114,73.00994795,75.13603946,50.82244,46.52889541,44.91537335,50.31156269,44.43011271,42.02622285,47.37859107,42.09722047,37.35551643,38.7364902,24.16032225,28.52429145,38.57575985,32.22855175,39.460306,19.63465684,31.33339432,18.72846475,11.24391611,15.72790383
115,68.72010948,55.07695024,44.4706,44.36094097,39.4665775,38.18930842,43.78758825,31.22524402,39.37824726,34.06790074,32.94601667,37.61280671,23.47800949,23.95890389,28.93302391,23.42753317,26.86448731,18.4725796,23.39603013,17.28526817,11.14479465,14.21974297
116,96.48935993,85.89695479,76.8652,72.20857195,66.19377982,57.63826269,52.30661424,48.59266884,48.10084562,58.98121053,42.54191482,46.61666995,35.57676548,36.30751434,34.51479144,39.30060767,41.9314888,25.89127484,33.99277504,23.53103939,12.49952867,19.27048643
117,94.41465768,85.3501964,79.83353,71.58298318,59.42762492,56.95678613,59.75329307,52.07927897,50.63564312,52.1384216,49.35845342,53.24202041,31.09960232,34.80619127,34.8180198,34.09917885,33.82857817,22.92944639,33.13995686,19.21976667,14.51799912,16.05416738
118,113.9354828,76.48562927,62.71148,49.2673182,63.97131361,56.15443103,59.89655849,55.03813045,76.01899789,61.3620255,41.15760684,46.24900655,31.10764677,37.73548466,34.75191766,28.46528113,31.03429404,24.21564906,32.23257397,22.59858109,13.46042571,16.97227003
119,114.6415161,79.81561066,66.42336,63.65935278,57.5508057,62.48136922,51.7983581,44.20767292,55.25908837,49.92492602,62.43201754,62.07390694,30.44466716,29.12632901,34.17192296,39.77380163,35.08814416,20.47150519,42.69071079,19.83584498,19.37401647,20.76051021
120,88.09970678,82.36549152,63.36483,56.62773083,61.67208107,53.82029507,53.25969704,46.46670964,49.45620415,45.11936911,41.1992316,46.17456887,29.30388921,29.71730545,41.29227209,32.10042261,34.48748263,25.61321981,35.35840084,22.05660174,12.01558584,16.98461457
121,71.19518219,64.59785501,56.72852,44.60121617,47.71076889,49.21172149,52.45419296,36.20857282,45.72392056,38.68708559,38.12627587,36.96168209,25.23053657,25.56339181,30.64075078,30.54644012,32.79870257,19.49608844,29.93675503,20.9643869,12.51384198,19.35813131
122,62.21465846,53.46649778,47.77068,35.36332277,34.76141752,34.26578377,36.24106819,28.75035654,32.87004419,26.98623909,28.79761772,31.69216647,23.75183589,19.87830595,24.0440878,21.23837736,20.11806514,16.42747777,17.97249493,15.25062413,10.14698573,11.65298463
123,89.64117274,77.05599178,57.88409,46.64535478,52.04530173,53.11571716,44.52450276,38.31817848,48.51934257,42.25387566,47.4157173,40.85628374,27.94281488,32.47898836,37.79981385,29.68330174,31.70304237,20.70665999,30.00219562,19.84683995,11.81785364,20.4897243
124,86.63117017,79.77324496,58.70519,52.7248201,47.68607982,51.54736578,50.61045127,45.80820212,54.74106774,39.72360317,41.17501885,48.88507423,29.35511969,31.26538691,34.43315609,32.36792724,31.67226703,22.04538713,28.34408505,22.69461443,13.09387108,18.22096013
125,82.77298027,69.44188771,59.81056,51.62566692,61.50476167,52.65366372,50.54072384,37.46845636,48.16639206,37.54366143,37.30547674,40.11203925,32.40722335,27.69288104,30.31190718,30.09110803,38.84514328,21.42276476,32.14982722,19.59230437,13.47923227,17.46614141
126,71.53299641,60.33011233,48.22731,51.86258144,44.78435986,39.58454522,46.02516427,35.54130636,44.92029529,32.6496949,39.74511679,43.45858587,24.03221958,25.61369612,32.16954143,26.23171146,32.99486557,21.62120085,25.17549026,17.57426525,11.20655966,13.54726614
127,80.30047437,78.45265753,58.85393,51.48600034,46.33027144,46.55387556,50.09171617,38.90473576,54.09428289,37.9333677,49.66440737,40.26268757,28.64802788,27.91230417,31.60460363,28.63580243,29.06964735,22.0191024,26.56903878,20.33999157,13.61745932,16.42504856
128,74.49954834,69.04254927,49.12837,41.6374163,62.09904586,52.68803789,42.09812018,35.87094383,37.54090938,41.24204716,31.26771557,39.00743488,24.93904147,26.5851277,36.66398429,30.55985636,39.90521205,20.10123529,21.06016355,20.65317759,11.39884333,15.44139947
129,73.00227397,74.44114665,62.3235,49.81362674,44.57089069,50.97078469,48.52923936,44.02937178,29.01270107,34.84098884,37.37012347,37.88348678,28.69571246,23.98552204,27.80079319,28.19769712,31.07472801,18.05486858,26.90116368,16.97427056,11.3127703,14.85022457
130,65.15742102,62.91950099,54.87999,42.87337816,50.72225334,40.50875795,42.84858324,35.08862048,38.36271407,34.99785573,36.41534709,36.19626798,26.65649578,24.93617034,26.81444762,28.71452696,32.40971078,18.94032238,25.11003379,19.81101831,11.39909472,16.19227005
131,77.47623522,81.55948466,61.73892,53.21246233,51.72331179,44.78547126,47.68121081,38.52257118,40.87642134,49.36414276,39.72942481,41.25855947,32.47038821,28.98282544,41.81603498,31.88441309,38.17769159,19.91229642,28.54988023,23.48000208,12.21571021,16.31776092
132,60.40703744,55.8591942,43.76951,42.87255784,50.5026979,49.15154684,42.83357927,36.43760166,49.93535206,35.85154716,33.29849086,35.42479406,26.11704356,5.299176903,24.53534209,19.80937237,27.99113454,18.00124328,30.00044913,19.2414523,11.22040195,17.52275692
133,85.5267775,76.90150647,54.97878,51.2676357,45.60163954,44.52762528,54.05747421,42.49817309,40.90992227,39.52214776,45.04268216,35.82198908,24.88104994,28.2993113,35.24260301,30.07059996,27.53286517,18.70382596,32.7625819,23.27032227,13.10323599,16.37294747
134,85.86099289,81.70153282,54.16279,44.86861495,44.05371685,53.3772149,55.08761444,29.48496885,40.90468279,44.23312939,35.90926084,44.87806189,22.77363268,27.5794648,31.10571504,29.8017987,33.65416695,20.76983279,32.19695609,17.86188366,11.88808915,15.36193665
135,77.022041,69.39354158,56.60413,48.14837142,53.89235117,39.89240443,39.75115014,33.6685623,49.61561139,32.57957053,36.87126135,36.60727617,23.23048105,27.0435823,26.26725261,26.57965006,32.08827654,18.75430227,31.84532868,19.91165604,10.29961605,14.13640082
136,94.20110912,81.28483529,68.72895,63.00640228,63.81463195,50.40436501,56.57213412,54.53384361,51.64691592,47.3470748,53.48795848,46.19198089,30.39740598,30.2743311,30.30571506,32.72360334,37.75726291,23.7617221,44.31299178,20.67619691,14.24776626,20.64320405
137,67.97829949,53.76350756,56.48468,45.86017354,44.62130085,39.13482308,40.1644076,31.90492116,33.28880576,35.09137253,32.98322228,33.62791662,25.23358499,25.79115577,29.19031419,24.48771044,24.48653288,17.37712845,22.16063191,17.84179634,11.12158745,13.56322275
138,72.38793156,77.37234531,50.72551,50.41383842,49.50507951,50.54289372,46.81246248,37.91807265,46.12042757,38.74551375,37.83133012,38.07753282,26.01669426,27.20150768,34.99542122,28.68301068,32.66856232,19.88288123,27.6729816,21.11001537,11.78818971,15.33706234
139,74.72704238,68.04921772,55.58097,45.62873666,49.13873922,54.12855122,48.68518009,39.86173494,45.04916535,34.98340746,38.10846693,40.60992228,28.87303449,25.2423598,28.0926958,28.65424646,29.88044384,19.9170834,24.60862602,21.74811008,10.23413577,16.15429969
140,70.82032112,52.80306832,42.64424,41.84400534,41.48909664,41.20073994,44.88803808,29.74411148,43.41463245,41.44204716,36.90833464,36.22617007,23.17130137,21.52915269,25.89136746,26.41449261,25.37606184,16.84678181,25.32072709,16.32772387,8.187681728,14.98414094
141,80.62455481,84.25980214,68.95287,47.64352888,44.35969726,46.52992743,46.46266095,42.07266371,43.60968405,36.71013407,40.20441818,57.64127937,32.17359012,33.14524926,35.70473584,36.31010761,15.34375459,21.90744588,34.70010501,23.96141514,33.19589758,16.95633195
142,74.55967006,68.915558,55.82387,53.87189602,48.51053071,43.10777879,51.54977382,37.24630764,52.46136417,37.50103111,38.35067385,43.78544482,26.29105784,26.90100491,28.85046239,30.20066082,35.62878982,21.36771052,29.01124566,21.05173011,14.06451408,16.59485009
143,81.24723275,70.23648943,56.33231,52.53122392,50.74368758,46.32574643,50.41105991,42.60460336,41.13357932,41.34919191,40.46184078,40.06618056,26.34925578,27.27149974,32.64733978,29.8055563,32.94429664,19.95176453,26.72714939,19.3973057,13.82918993,17.5953793
144,89.02132624,70.34434865,77.57631,53.26025275,62.00063359,52.79907255,46.72974219,39.66514855,51.1372573,39.39266906,43.3582948,40.12736076,42.04149144,29.76835069,33.7219362,28.81894611,36.83389696,22.41754643,30.1619998,22.40621274,13.53293696,16.90279927
145,78.82151172,64.74794762,50.38685,58.07766464,54.14882113,48.73762782,44.63860702,33.86300527,52.49330384,42.84223236,37.67562756,43.77798253,26.49224598,31.97433106,32.19092274,27.4173055,27.03220363,19.60554597,23.36206612,23.29341304,11.37191558,14.89608591
146,102.4298202,85.07192173,64.40484,61.45305488,66.8717634,53.38179283,58.29216583,44.73569619,54.49354195,48.88041692,43.55948558,48.20388875,33.97851201,31.53373832,42.51278013,32.9357494,42.9459635,27.22214806,26.36626557,21.77699603,14.00855748,20.32854939
147,97.18928052,77.49552604,60.53302,56.123788,54.48634427,45.4857094,47.74202054,35.20629711,38.16729201,39.91955447,36.85935343,40.88163436,26.74945688,29.30328058,35.79073742,35.73577579,30.63963937,19.28431549,25.71268263,19.60229908,11.0443104,15.40153178
148,72.79097469,80.34432195,56.83212,48.23731029,40.42796938,55.60470889,47.55358445,39.47636845,47.78073449,41.06689501,46.2652807,38.43556403,37.14853046,28.69388658,36.90642938,26.0887239,33.56641887,20.79570736,26.06194168,21.40170099,13.91639024,19.41134645
149,75.55403363,69.21762203,57.71622,60.45321367,55.94424315,53.68502119,47.63604013,45.8252172,42.50140146,42.92590528,38.42773127,41.45654835,33.30590023,33.03492908,37.18467759,34.51000181,39.56927663,23.79280704,29.04077728,24.61168768,13.2952127,18.45879553
150,61.36419539,61.98533854,54.17015,39.76811229,39.18989056,37.05723647,37.54593717,32.08311645,43.47292829,37.94614886,39.65781857,35.68105232,21.34480763,26.16173528,40.84395244,34.37197588,31.48346047,18.23788524,30.90465657,19.0472422,10.58934084,15.70307715
151,75.17581189,77.9371508,50.12265,46.21807244,41.50767298,56.73958582,45.34625452,32.25294973,46.90071334,39.56784768,40.05445788,45.70968399,26.29398719,24.93912615,30.82725514,28.71746424,31.26768911,16.41772916,35.64855696,19.82995189,14.96881678,15.77871092
152,106.5639297,78.18875174,63.02461,76.00515825,76.01711909,59.03363181,67.9761296,38.99790856,49.57078472,48.3988345,40.44744543,40.35414033,32.85578116,32.34538159,32.07007067,47.07594488,31.57623633,23.41269062,31.20896987,22.68438156,13.23400603,20.32808366
153,80.26049025,72.36525361,59.91241,56.32974195,53.42897463,43.81590262,59.56848228,37.22085118,41.4073819,39.92529673,47.6398242,49.70740816,28.33701969,29.11362724,35.1014281,27.26432853,30.3550932,20.54883253,30.59706197,19.25736392,13.13352442,21.46347394
154,73.33744199,63.17631496,48.46171,40.7831427,49.81947484,39.33971855,44.09380682,36.46887977,33.08478353,34.93019233,33.16509578,36.66668342,23.15021378,24.3462762,28.09433645,25.4497083,26.13960508,16.63534493,23.53217461,16.33161114,9.636956633,14.66830078
155,88.59205925,83.82696277,61.04742,54.50007807,59.74937669,57.56239607,53.42180342,47.10312138,45.638951,44.59343634,41.14805404,50.09655872,31.20931388,31.2424708,37.42283582,36.36882685,36.10248656,24.82312721,34.05882426,23.84330982,13.34669722,20.5067976
156,99.04654431,97.2787751,63.08857,58.63484907,62.12423771,53.27893494,53.51037182,49.88499482,48.06416925,50.48285138,59.12463471,47.31569084,36.62241245,36.3444024,34.48891158,33.14220613,37.0686416,24.53623915,40.91571745,22.13011325,14.44436059,17.57583445
157,89.5448245,90.85445665,61.3534,48.65662756,61.18483578,50.75784476,47.79460059,39.44067118,42.15961793,35.86271414,55.63257341,48.63678104,30.5381575,33.03926885,33.48753557,30.1625555,33.14736623,19.81931415,29.27724195,22.106697,14.46366199,17.6846463
158,83.29848965,80.92312585,62.7081,64.65347819,58.87417164,59.48102529,52.6051059,39.75768626,42.75456366,39.86832399,39.04159736,46.66948815,27.21492392,28.84019512,31.21706725,28.85628403,30.61510908,20.90641918,28.74241793,21.0738603,12.73614417,18.10601967
159,85.00902149,84.0534248,61.41752,50.95588657,57.51860141,53.21042475,56.59565886,38.81664367,45.75803012,39.69139888,48.90330657,49.53881859,30.05853328,31.232574,30.81973993,35.79018172,34.66440773,22.43208996,28.06729225,20.42033293,12.84202668,17.25276222
160,72.91119167,77.34191398,56.35782,53.99960176,68.92529603,50.90642904,55.8939653,36.66678927,40.46533376,41.38049648,39.92415886,43.69094893,31.33998336,28.21643224,34.21831089,30.84974786,38.40473577,22.07729505,27.05932721,19.43880345,13.01675279,16.37352964
161,72.55437771,63.71764863,49.71926,46.01833707,43.67769145,48.67192261,38.41328301,40.00108397,40.01637903,31.17427815,38.77867067,35.14945668,24.77953102,26.41074294,31.9393218,24.81922935,29.08827662,18.57883522,25.12232276,16.91933539,11.32151865,14.22159002
162,83.02005621,69.8981195,72.49799,50.76559814,50.83529911,47.42164479,46.23379089,39.17515121,53.9980405,39.41577041,35.15051516,47.00449741,30.62050733,33.63606693,40.95567511,30.00103129,36.58705918,21.68225933,32.74789548,27.67568073,11.70839083,15.74038332
163,94.82466031,84.30661346,62.86761,62.83900351,49.77575958,57.02926562,47.79407135,48.74196759,55.03508731,43.511113,41.90926069,33.1723993,28.90560925,41.55943271,31.80912863,29.1473134,32.82995422,30.00174577,29.57258462,21.30637948,12.52074063,15.17245795
164,93.51045024,83.6907098,58.28306,52.54318476,63.64903259,52.1214859,61.79502364,39.53109192,44.50944587,47.28290439,41.96536019,43.44638688,29.95162669,28.6262761,36.50100467,31.78121119,31.63228291,28.33625229,38.70449761,20.67009476,12.82611242,15.66162704
165,87.45292194,97.61934138,57.70751,55.24503703,69.48666145,63.6265928,60.67774397,56.17663267,46.03728388,46.9617877,42.46858855,55.75810926,30.02296831,36.91807267,40.40785824,31.04072431,43.78359248,25.96825817,30.77708314,21.65009474,15.18927457,22.54046783
166,65.87067848,62.37403924,56.40828,45.98835559,45.29960197,43.53479651,38.33490248,39.55075321,34.06599547,33.9293191,30.58174046,39.32765187,23.76434714,23.04422014,23.47984331,22.6589542,27.77748014,19.85532368,23.15734265,17.45330468,11.64216167,11.89980919
167,90.01881232,84.35834673,57.27248,64.313547,53.90073963,56.79147785,58.92418487,52.00026336,49.3365164,47.17173741,41.00902256,54.90235379,39.0385013,33.47700369,42.13040385,31.40500056,32.98187271,19.82703842,30.21116624,20.08814453,12.29191555,21.38444246
168,69.99851643,61.1723457,58.41087,51.5797553,39.62365609,46.67705629,36.00915499,33.79819976,37.59179586,31.21844328,34.85093856,44.69745856,22.68194176,21.87648267,22.7905869,31.54477299,22.2047097,18.20094955,22.13876369,14.84831136,9.097753153,12.26211137
169,72.81034489,66.87173694,52.05493,42.82873672,44.80015769,51.77186961,40.50484157,33.30775257,37.41590277,37.48129044,37.65109726,36.27544236,25.10054451,25.26905734,28.94162407,28.56094136,27.51008137,18.16855209,25.53388401,17.54196306,10.6642072,13.42595628
170,59.4125151,73.23421363,45.69907,34.01569116,50.02381461,37.40097819,47.22667258,31.22257135,31.67147317,27.65451111,38.88830284,30.8637992,20.30595876,22.66526804,30.18240202,26.92217453,24.92513038,16.94249496,22.60127757,16.70481039,9.927168323,13.48725821
171,66.41698701,69.64180832,55.38626,43.21148347,42.23500824,47.88996973,55.41926301,33.65088566,38.05112371,36.51315074,44.08883196,39.03238858,27.66432852,26.60875829,28.41082228,36.84342329,28.95067408,18.04655156,30.83979814,18.5458212,10.82723975,15.05010813
172,89.27298011,72.44540708,59.64538,49.37607713,48.90468259,45.62871019,45.40727596,34.07750645,39.53424091,35.21119258,45.27946437,40.3294248,27.19237828,27.90179874,28.4327593,28.8009784,31.33355309,19.67707547,26.60047567,18.71245258,11.06335776,16.66381542
